# File: FAO_Fert_Prod_tN_RESOURCESTAT.csv
# Title: FAO fertilizer production by country_year
# Units: tonnes N
# Description:  Data is preprocessed and generated by gamdata-FAOSTAT
# Data source: FAOSTAT (domain:RFN FAO.udpate:2021-07-02T00:00:00)
# Date of CSV last update: 2022-04-03
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
219,Tonga,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,Trinidad and Tobago,3102,Nutrient nitrogen N (total),5510,Production,tonnes,67300,91100,44475,46314,42990,48832,43973,41029,23410,29938,22619,66921,156946,225540,217742,248300,223400,231800,240600,209800,242400,228600,263100,272900,277500,240700,276000,275300,236890,310223.08,297710.16,284938.72,344131.52,318967.68,326375.52,292560,314115.6,734938.08,743541.78,697572.24,646600.28,608273.26,695513.12,674884.18,661919.12,659105.88,746934.04
221,Oman,3102,Nutrient nitrogen N (total),5510,Production,tonnes,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,48.56,21.16,47.98,377650.3,850469.73,869837.01,859029.06,1124109.63,1507186.8,1187074.16,1371544.21,1716565.47,686624.25,1230081.7,1298430.41,1508499.85,1603837.27,1603837.27
222,Tunisia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,5000,5000,5000,5000,5000,5000,8900,47000,68700,73078,87123,124200,120110,160930,172808,197484,202100,201983,204900,201020,191700,170900,213955,223860,190400,225900,250400,253900,265900,305582.87,334202.91,279386.27,263567.55,266176.98,226288.1,226451.02,267852.46,324920.92,124827.98,186047.41,186124.1,191245.87,133651.44,132749.93,201199.27,149547.54,138621.26
223,Turkey,3102,Nutrient nitrogen N (total),5510,Production,tonnes,135000,146211,170547,210989,203161,363028,340242,671745,717728,723024,783055,759498,770000,712000,855300,854000,833075,1026135,851453,968750,1026960,701500,938800,923480,921600,922400,730862,479000,389991,651700,839321,807224,835865,649065,596764,612743,625072,768588,891695,867014,865777,821860,867370,775026,876701,979901,1143689
225,United Arab Emirates,3102,Nutrient nitrogen N (total),5510,Production,tonnes,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,157920,166520,211600,243800,243800,266394,228320,237841,232300,259700,230000,293600,258400,299600,258900,271860,243400,276900,363260,388680,379660,471500,377200,377200,377200,377200,377200,381300,326360,658460,933160,933160,933160,933160,933160,933160
226,Uganda,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,USSR,3102,Nutrient nitrogen N (total),5510,Production,tonnes,7209000,7806000,8467000,8531000,9025000,9220000,9074000,10155000,10581000,11593000,13014000,13328000,14223000,14996000,15007000,15614300,14272000,13084400,12102000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,United Kingdom of Great Britain and Northern Ireland,3102,Nutrient nitrogen N (total),5510,Production,tonnes,755400,997000,1055000,1071000,1199000,1147000,1316000,1167000,1270000,1399000,1372000,1360000,1309000,1316000,1105000,1150000,1100000,980000,850000,750000,803000,800000,729000,896000,919000,894000,760000,483000,520000,579000,495000,483000,458200,411300,489400,342000,336000,374000,358000,323500,306500,324600,358700,280300,306500,290500,290500
230,Ukraine,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,2543000,2215300,1966000,1830000,2083300,2001700,1687100,1910000,2129600,2068800,2249670,2423344.5,2293649,2571450,2486865,2921600,2815900,2076960,2088220,2765760,2757740,2222779,1626459,1431218,1510371.5,1068564,983471.5,983471.5
231,United States of America,3102,Nutrient nitrogen N (total),5510,Production,tonnes,9158000,8474000,9591000,9787900,9495000,10076000,11180000,11825000,10523000,9000000,9401000,11370000,9457000,11176000,12162000,12728000,12576000,13124000,13557000,14006000,14415000,14017000,14244000,15226000,13786105,13499233,11230467,9903675,9922871,9386500,8583681,8969917,8317466,8168644,8516272,8063062,7632797,8233925,8590263,8391946.08,8897875,9132640,9452873,9969020.08,11346551.87,12749144.67,13261506.63
233,Burkina Faso,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,Uruguay,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,Uzbekistan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,1017700,922400,673000,775500,825300,809300,731800,699800,681500,573000,623000,682400,718700,710900,812100,874900,916600,919700,925966.1,932232.2,977650,913649,976398.37,942721,944658,854805,847982,898303
236,Venezuela (Bolivarian Republic of),3102,Nutrient nitrogen N (total),5510,Production,tonnes,6100,47700,49800,74700,75000,61740,102640,144700,165300,208300,208700,254700,254872,317618,342251,400200,370000,337000,374900,317000,362000,379000,456000,473500,451600,401500,383600,292400,464700,539500,533300,697400,689100,514890,732360,832480,623190,656580,626144.41,597289.66,472876.06,508842.92,426925.22,573300,531300,198300,198300
237,Viet Nam,3102,Nutrient nitrogen N (total),5510,Production,tonnes,15000,15000,15000,15000,15000,15000,15000,6302,4416,5060,9292,3588,6900,7728,9016,15100,11900,18400,42300,57000,60300,71100,79600,94500,117400,109800,231000,35000,46000,205382.18,229476.98,303959.72,388194,363636.44,443609.74,431272.54,439462.84,462488.14,461328.02,754400,967380,1011080,1039140,962458.67,1052485.22,998067.44,1099609.84
238,Ethiopia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,Samoa,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,Yugoslav SFR,3102,Nutrient nitrogen N (total),5510,Production,tonnes,350242,370902,357533,389000,383900,395700,418700,391200,419000,412000,410000,550000,472000,523000,615000,630340,519869,460800,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Yemen,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,Democratic Republic of the Congo,3102,Nutrient nitrogen N (total),5510,Production,tonnes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Zambia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,4300,7600,3685,5025,9045,8040,8375,6365,4690,9335,7595,5025,2446,12082,14832,11215,3600,3500,4720,13700,10800,6000,4000,4100,4000,2300,1702,900,830.7692307692307,761.5384615384615,692.3076923076923,623.0769230769231,553.8461538461538,484.6153846153846,415.3846153846154,346.1538461538461,276.9230769230769,207.69230769230762,138.46153846153845,69.23076923076917,0,0,0,0,0,0,0
255,Belgium,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,790000,790000,790000,790000,840200,922600,958600,1004300,888400,884300,946500,955600,931700,873300,847100,864300,822300,865900,787600,787600
256,Luxembourg,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,Serbia,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104146,155873,86162,119442,138202,176497,187003,192232.43,103510.38,74132.85,66569.1,79238.7,84879.5,82039.96
273,Montenegro,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,Sudan,3102,Nutrient nitrogen N (total),5510,Production,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0
