# File: L106.an_NetExp_Mt_R_C_Y.csv
# Title: NA
# Units: NA
# Column types: icin
# ----------
GCAM_region_ID,GCAM_commodity,year,value
19,Dairy,1978,-2.216326644923566
19,Dairy,1979,-2.212852306629428
19,Dairy,1980,-2.197201933990296
19,Dairy,1981,-2.1162653928304596
19,Dairy,1982,-2.044925468343345
19,Dairy,1983,-2.0610184058986447
19,Dairy,1984,-2.1053212442940357
19,Dairy,1985,-2.1967769638740937
19,Dairy,1986,-2.3359216732281474
19,Dairy,1987,-2.3705073612312795
19,Dairy,1988,-2.3202771429771314
19,Dairy,1989,-2.398395277719513
19,Dairy,1990,-2.3541552538644637
19,Dairy,1991,-2.224293583980745
19,Dairy,1992,-2.2273616234788403
19,Dairy,1993,-2.327809785889707
19,Dairy,1994,-2.2720450123132223
19,Dairy,1995,-2.250521825873017
19,Dairy,1996,-2.2471263097884724
19,Dairy,1997,-2.2225958728792086
19,Dairy,1998,-2.1636405477051643
19,Dairy,1999,-2.1520712781898355
19,Dairy,2000,-2.117639530691294
19,Dairy,2001,-2.093448030964241
19,Dairy,2002,-2.082783158610492
19,Dairy,2003,-2.0356121426292857
19,Dairy,2004,-1.9848239508865415
19,Dairy,2005,-1.9882454833774663
19,Dairy,2006,-1.9495281206365882
19,Dairy,2007,-1.8871675262423484
19,Dairy,2008,-1.8496535276016997
19,Dairy,2009,-1.8495053095295895
19,Dairy,2010,-1.9075570152031396
19,Dairy,2011,-2.0155992028796876
19,Dairy,2012,-2.1277204772289147
19,Dairy,2013,-2.232831205393088
19,Dairy,2014,-2.322224005530647
19,Dairy,2015,-2.3175188521448105
19,OtherMeat_Fish,1971,-0.5800685627226971
19,OtherMeat_Fish,1972,-0.5542307054492501
19,OtherMeat_Fish,1973,-0.5429604709907018
19,OtherMeat_Fish,1974,-0.648858768241286
19,OtherMeat_Fish,1975,-0.8717513703273166
19,OtherMeat_Fish,1976,-0.8720927757948465
19,OtherMeat_Fish,1977,-1.0084587217268162
19,OtherMeat_Fish,1978,-1.1317432766388213
19,OtherMeat_Fish,1979,-1.1769866300016991
19,OtherMeat_Fish,1980,-0.9752331794322684
19,OtherMeat_Fish,1981,-1.0136009865383
19,OtherMeat_Fish,1982,-0.9096101187332256
19,OtherMeat_Fish,1983,-0.877045061378415
19,OtherMeat_Fish,1984,-1.0300971103232577
19,OtherMeat_Fish,1985,-1.310539744939252
19,OtherMeat_Fish,1986,-1.571165572943576
19,OtherMeat_Fish,1987,-1.8772535897665814
19,OtherMeat_Fish,1988,-2.2980425729024585
19,OtherMeat_Fish,1989,-2.711070439994374
19,OtherMeat_Fish,1990,-3.2369478096555984
19,OtherMeat_Fish,1991,-3.6852286836380186
19,OtherMeat_Fish,1992,-4.301740344447816
19,OtherMeat_Fish,1993,-5.001847478593398
19,OtherMeat_Fish,1994,-5.41061795760468
19,OtherMeat_Fish,1995,-5.658994851619122
19,OtherMeat_Fish,1996,-5.729932310670355
19,OtherMeat_Fish,1997,-5.790356002986885
19,OtherMeat_Fish,1998,-5.605538929435622
19,OtherMeat_Fish,1999,-5.621313590036941
19,OtherMeat_Fish,2000,-5.729235789409253
19,OtherMeat_Fish,2001,-5.760511518772887
19,OtherMeat_Fish,2002,-5.797609344690528
19,OtherMeat_Fish,2003,-5.752726417234477
19,OtherMeat_Fish,2004,-5.631413103150522
19,OtherMeat_Fish,2005,-5.3010049454403445
19,OtherMeat_Fish,2006,-5.206793613580343
19,OtherMeat_Fish,2007,-4.978688024885011
19,OtherMeat_Fish,2008,-4.771126327495055
19,OtherMeat_Fish,2009,-4.595229208251657
19,OtherMeat_Fish,2010,-4.5608763735856
19,OtherMeat_Fish,2011,-4.397421639626887
19,OtherMeat_Fish,2012,-4.2408607235204325
19,OtherMeat_Fish,2013,-4.124270803172085
19,OtherMeat_Fish,2014,-4.0471908347033665
19,OtherMeat_Fish,2015,-3.8858173518670935
19,Pork,1971,-0.060076613670613184
19,Pork,1972,-0.06305258982133094
19,Pork,1973,-0.08668854755461107
19,Pork,1974,-0.11342148426677759
19,Pork,1975,-0.12389377038749946
19,Pork,1976,-0.11840616033500027
19,Pork,1977,-0.13588416178605386
19,Pork,1978,-0.1324339927078543
19,Pork,1979,-0.1392735150915668
19,Pork,1980,-0.1452600508863355
19,Pork,1981,-0.1578288827546563
19,Pork,1982,-0.1703394647129845
19,Pork,1983,-0.1876702421911103
19,Pork,1984,-0.19400941845728417
19,Pork,1985,-0.224085268095891
19,Pork,1986,-0.25802154842349934
19,Pork,1987,-0.29217820057799676
19,Pork,1988,-0.32445426133721567
19,Pork,1989,-0.3669539741466277
19,Pork,1990,-0.41090302835549886
19,Pork,1991,-0.4419279059406444
19,Pork,1992,-0.47513491744754655
19,Pork,1993,-0.5798506079185024
19,Pork,1994,-0.7006926545604442
19,Pork,1995,-0.7600503198845746
19,Pork,1996,-0.8225432030322336
19,Pork,1997,-0.9049127261932959
19,Pork,1998,-0.9334278361666419
19,Pork,1999,-0.947214543566682
19,Pork,2000,-1.0262937330389996
19,Pork,2001,-1.1023115296206618
19,Pork,2002,-1.1886023294084995
19,Pork,2003,-1.271289412364671
19,Pork,2004,-1.3051515773621238
19,Pork,2005,-1.3324879363005764
19,Pork,2006,-1.3705514212202772
19,Pork,2007,-1.3438188856824438
19,Pork,2008,-1.3203855652618333
19,Pork,2009,-1.3423634257509554
19,Pork,2010,-1.3532886088343923
19,Pork,2011,-1.3485215821365015
19,Pork,2012,-1.3699145243668116
19,Pork,2013,-1.3763205670944836
19,Pork,2014,-1.3723640154461212
19,Pork,2015,-1.361122246007015
19,Poultry,1971,-0.05737467702471335
19,Poultry,1972,-0.05949936671416045
19,Poultry,1973,-0.06154075307245657
19,Poultry,1974,-0.06493422313973118
19,Poultry,1975,-0.07046386395450858
19,Poultry,1976,-0.0769417028406885
19,Poultry,1977,-0.08683981307460475
19,Poultry,1978,-0.09539111024689909
19,Poultry,1979,-0.1064789976137315
19,Poultry,1980,-0.11472187021728751
19,Poultry,1981,-0.1202728448213589
19,Poultry,1982,-0.12360315230162904
19,Poultry,1983,-0.12833186074538616
19,Poultry,1984,-0.14430812888567585
19,Poultry,1985,-0.16208673004111193
19,Poultry,1986,-0.19739718404084752
19,Poultry,1987,-0.2361290471702447
19,Poultry,1988,-0.2786556648317906
19,Poultry,1989,-0.319097527292643
19,Poultry,1990,-0.36653501312619463
19,Poultry,1991,-0.3987606548474551
19,Poultry,1992,-0.4423477442614816
19,Poultry,1993,-0.5081037469793217
19,Poultry,1994,-0.5640667039588969
19,Poultry,1995,-0.6044011124982775
19,Poultry,1996,-0.6466983837336158
19,Poultry,1997,-0.6919772874825242
19,Poultry,1998,-0.7271539297116866
19,Poultry,1999,-0.7565049808541264
19,Poultry,2000,-0.8039254559271232
19,Poultry,2001,-0.8390054552426586
19,Poultry,2002,-0.8328121024920303
19,Poultry,2003,-0.8602541537971219
19,Poultry,2004,-0.8766306925944037
19,Poultry,2005,-0.8755328530945798
19,Poultry,2006,-0.8884578275221361
19,Poultry,2007,-0.9051369571368286
19,Poultry,2008,-0.9057247611626462
19,Poultry,2009,-0.947596162256359
19,Poultry,2010,-0.9923588373468452
19,Poultry,2011,-1.0267671278735064
19,Poultry,2012,-1.081124509109419
19,Poultry,2013,-1.1020725925959929
19,Poultry,2014,-1.0941636206078207
19,Poultry,2015,-1.086757677851664
19,SheepGoat,1971,-0.13107739999999998
19,SheepGoat,1972,-0.12322839999999999
19,SheepGoat,1973,-0.1272106
19,SheepGoat,1974,-0.1283878
19,SheepGoat,1975,-0.1277556
19,SheepGoat,1976,-0.1289388
19,SheepGoat,1977,-0.13464679999999998
19,SheepGoat,1978,-0.12420939999999998
19,SheepGoat,1979,-0.1145788
19,SheepGoat,1980,-0.1019356
19,SheepGoat,1981,-0.09051561127786509
19,SheepGoat,1982,-0.081752614456704
19,SheepGoat,1983,-0.0819180328531408
19,SheepGoat,1984,-0.08021762260752326
19,SheepGoat,1985,-0.07854983376843477
