# File: FAO_Fert_Cons_tN_RESOURCESTAT.csv
# Title: FAO fertilizer consumption (Ag use) by country_year
# Units: tonnes N
# Description:  Data is preprocessed and generated by gamdata-FAOSTAT
# Data source: FAOSTAT (domain:RFN FAO.udpate:2021-07-02T00:00:00)
# Date of CSV last update: 2022-04-14
# Column types: iciciccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element_code,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
208,Tajikistan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,64000,46000,40000,40000,32100,41227,28272,10600,8900,12100,15101.42,5298.98,6294.04,1603.65,13390.41,10781.95,7836.64,6023.58,6023.58,4210.53,6183.61,7033.27,12376.89,16438.25,7937.29,7937.29,7937.29,7937.29
210,Sweden,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,263486,235336,258000,259084,258030,255969,256257,243890,248109,249340,257854,253222,245909,240853,241468,222500,221457,211716,185000,206802,226250,215999,193067,207764,206997,196000,197000,196716,187029,184800,180100,176800,161500,160300,167100,186500,142400,167194,171444,148097,161052,181090,190228,186042.81,198459.65,184187,182664
211,Switzerland,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,41500,37900,44300,50600,55000,63500,64500,65600,62900,60200,67400,70700,71900,71100,72600,71600,70300,63400,63000,64000,63000,63000,65000,62000,60000,59000,53000,48371,55359,40542,43182,45864,53275,53171,48587,52896,51055,50829,46548,39348.52,48830.35,49155.33,49731.16,52560.98,48560.43,44549.56,38148.05
212,Syrian Arab Republic,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,33255,37671,48198,51939,62135,65760,79190,79781,83102,95924,119046,118867,136150,143624,158400,160604,153565,184809,158700,161600,193400,217095,236295,227400,236815,218393,250458,236000,194762,221594,241249,226386,266418,275613,263117,270207,210362,119175,132969,111714.11,25128.47,28950.08,2392.63,17759.01,7479.89,5408.25,24881.97
214,"China, Taiwan Province of",3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,215829,186325,199948,186582,186966,184172,169260,168812,171046.2,164560.37,166808.97,161180.14,157796.89,152879.41,154736.78,146160.07,143709.23,135143.28
215,United Republic of Tanzania,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,11133,13944,14891,13337,16031,12900,23000,22800,17500,23200,15463,23500,25926,26150,31931,26684,28400,33100,33644,33147,26300,25400,15000,20175,24943,19324,12535,14135,6660,22192,26590,34469,33530,39222,41448,43426,66942,66380,67717,56531,108181.66,84009.94,76565.9,107567.09,106012.11,141758.26,141509.48
216,Thailand,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,60212,79845,78852,136300,160100,153500,140115,133194,151140,178000,250000,247600,265200,345900,376700,439720,498000,576517,525800,600200,769000,740000,728000,810752,784000,905000,1070028,924000,977136,1082695.07,1258556.93,1160649.23,1053555.63,1072427.88,1251920.22,1197529.42,1497437.1,1607075.87,1589221.18,1619915.2,1644860.62,1543450.79,1374673.3,1481566.39,1726741.59,1515920.78,1263195.69
217,Togo,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,260,809,847,948,350,762,1600,893,839,995,1211,2600,3700,4000,4300,5197,6500,5000,5487,5946,4741,5168,5870,8085,6010,6600,8500,8964,9200,5876.49,6585.03,4419.56,591.2,0,0,0,0,9227.34,13311.68,6860.84,9292.79,1734.4,975.34,12345.13,4270.16,20706.03,3501.9
219,Tonga,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,63,63,63,63,63,63,63,63,63,63,86,100,100,94.11764705882354,88.23529411764706,82.35294117647058,76.47058823529412,70.58823529411765,64.70588235294117,58.82352941176471,52.94117647058824,47.05882352941176,41.17647058823529,35.294117647058826,29.411764705882348,23.529411764705884,17.64705882352942,11.764705882352942,5.882352941176478,0,0,0,0,0,0,107.29,107.29,9.56,7.2,53.98,72.58,45.96,55.57,92.49,113.19,63.57,85.21
220,Trinidad and Tobago,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,7000,5466,4342,4505,4567,4862,4673,3876,2818,3400,3900,5000,5500,3500,3200,1314,1500,5500,5900,7000,3000,3000,3000,6000,6000,5000,4900,7278,626,2800,2800,5300,5300,5300,5300,4900,5200,5100,5000,6000,6000,6500,6500,6500,6400,6500,6500
221,Oman,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,131,177,254,130,200,182,808,667,469,830,649,420,1080,762,763,2416,2426,4836,4851,5000,5000,6000,6000,4907,3494,6720,5695,3950,5734,4226.81,1749.99,6028.12,8008.01,8265.31,7628.67,11358.46,8418.27,9630.4,9471.02,10003.25,11223.14,8603.8,9331.2,8915.45,8796.35,10283.64,10283.64
222,Tunisia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,19059,22700,23380,24900,17200,23500,27000,23800,30510,37100,33200,41900,44900,51200,50600,46400,49500,37700,51700,54943,50200,47000,40000,52000,51500,63325,65000,62100,55000,56000,60000,68000,73000,73500,74500,73600,78000,80000,82000,85000,58900,64700,74100,98700,76500,85900,85900
223,Turkey,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,429900,282899,482204,630750,703415,851995,685537,807490,798852,863402,1021440,954779,916100,951600,1141711,1081921,1140445,1199663,1103700,1206140,1335200,1006590,1053685,1147801,1167000,1392000,1484075,1378191,1132557,1198855,1340566,1366302,1372053,1406323,1357105,1133068,1529581,1427716,1259055,1431615,1583872,1492839,1486568,1896479,1764638,1527588,1682549
225,United Arab Emirates,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,495,638,800,1000,500,730,2100,2261,2356,2439,2609,2012,2769,980,2020,2000,7820,9200,14170,19000,20000,23000,25000,24500,24200,24700,25100,23800,23500,32140,32140,32140,32140,31260,32490,32950,22830,26050,25130,19610,16850,12450.93,15146.37,15146.37,15146.37,15146.37,15146.37
226,Uganda,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,4000,1600,872,963,300,433.3333333333333,566.6666666666666,700,500,466.6666666666667,433.33333333333337,400,200,262,789,107,250,92,500,400,1300,1000,800,200,200,1825,2077,3392,3800,3651,4328,3951,2578,4389,3968,10644,7046,6366,7609,8048.69,9595.37,6638.66,2095.96,8538.46,7607.73,11209,11209
228,USSR,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,6224000,6696000,7339000,7252000,7522000,7658000,7467000,8262000,8383000,9038000,10302000,10279000,10950000,11475000,11787000,11587000,9918000,8738000,7778000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,United Kingdom of Great Britain and Northern Ireland,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,874400,927000,1045000,1110000,1177000,1222000,1314000,1240000,1386000,1560000,1601000,1580000,1572000,1650000,1525000,1514000,1582000,1516000,1365000,1219000,1235000,1339000,1328000,1451000,1363000,1286000,1268000,1115000,1197000,1197000,1131000,1125000,1061000,1003000,1008000,1001000,948000,1016000,1022000,1000000,999000,1060000,1049000,1026000,1041000,1033000,1038000
230,Ukraine,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,1338000,841000,774000,625000,373000,413000,406000,327000,350000,380000,443492,359617,345280,376880,466820,578160,735780,634910,774610,898880,930100,1042910,1021160,984960,1197380,1365310,1404913,1467547
231,United States of America,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,8049266.99,7969166.29,8903235.05,9588665.52,9238160.21,9492757.87,10140923.52,10662394.09,10245910.37,8835867.73,9474447.97,10306148.96,9776744.99,9326333.12,9445620.07,9585294.38,9903363.88,10176270.53,10336355.8,10351344.46,11095165.56,10907664.88,10986467.39,11191172.09,11181742.72,11254586.77,11224506.03,10703440.99,10752682.57,10969768.11,11818620.83,11191484.05,10925951.09,11969757.81,11395419.17,10397606.72,11097590.44,11624755.46,12231299.15,12249079.97,12060839.15,11802200.79,11829381,11644828.99,11581692.82,11627052.53,11672412.23
233,Burkina Faso,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,356,700,400,2200,1755,3354,1960,1248,3075,3310,4070,4219,4736,6780,8256,7958,8159,9214,9839,9306,9000,11517,11391,11463,24352,16400,16900,9860,926,2010,26620,29081,35435,30000,23580,30584,28392,41122,29705,47525.11,50680,48799.56,51093.42,67638.22,58292.15,56654.92,30000.33
234,Uruguay,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,15400,9900,11100,17900,17800,14400,21800,21100,20400,22500,16700,19500,17100,12800,15500,30895,24542,27656,28323,31900,34000,25000,21000,47000,47000,53500,43000,36242,53448,25998,65918,84440,73884,96465,92564,92584,105213,151476,141136,217044.45,208205.49,176051.41,109649.92,156574.35,155489.09,172963.03,171835.98
235,Uzbekistan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,410000,320000,300000,300000,220000,678000,643000,622000,607000,559000,559000,559000,473000,523000,540000,541967,571907,607761,632735.5,657710,634364,675765,699059,709484,721316,721316,721316,721316
236,Venezuela (Bolivarian Republic of),3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,40811,57987,64822,74322,82851,91490,96975,113029,69629,70300,73400,123100,184000,226400,277300,300448,244070,205000,201900,173000,144000,134000,168000,171000,168300,128600,106000,175000,181000,190000,192000,205000,220000,181000,220750,309150,277380,297320,280203.99,255442,240495.13,234654.07,234375.42,226900,222400,142300,142300
237,Viet Nam,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,133300,121200,194000,197400,269000,184000,96000,88300,169100,214700,318300,299100,342300,382400,309000,428803,423985,425379,619000,541300,565000,874900,813700,995300,922900,1186100,1224200,1328000,1063200,1135656.28,1241192.43,1308247.15,1101644.57,989618.53,1147662.93,726655.33,1552711.56,1196158.72,989467.41,1185980.17,1628285.6,1363886.54,1695781.41,1548920.79,1563255.78,1572827.28,1494070.75
238,Ethiopia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,29500,39800,45500,81049,54132,75100,79790,76500,63180,97647,34075,81860,80503,84628,106019,111773,118364,156141,155201,248889.84,172037.4,237305.19,244613.12,347560.24,376625.94,420137.62,420137.62
244,Samoa,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,10,10,10,10,10,11,21,45,150,143.04761904761904,136.0952380952381,129.14285714285714,122.19047619047619,115.23809523809524,108.28571428571428,101.33333333333334,94.38095238095238,87.42857142857143,80.47619047619048,73.52380952380952,66.57142857142857,59.61904761904762,52.66666666666667,45.71428571428571,38.76190476190477,31.80952380952381,24.85714285714286,17.904761904761898,10.952380952380963,4,7,14,12,9,16,18,11,6,4,0.62,8.6,6.94,1.43,34.59,8.65,20.58,26.23
248,Yugoslav SFR,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,339408,350000,360000,382000,402000,425000,440000,417000,477000,490000,472200,598700,532000,506000,503109,503000,443700,441700,288000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,Yemen,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,935,1060,4292,2854,1994,10000,12800,10846,11902,11922,15135,16600,17300,14730,8240,16600,16521,19149,16000,12000,8000,9200,10100,8100,19300,15890,14817,14898,16000,11300,4918,16965,3945,8923,26220,17020,13800,23920,13800,13412.68,26797.66,23552.08,951.25,18731.74,13199.25,3622.24,9205.97
250,Democratic Republic of the Congo,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,3200,3100,4968,6164,4500,4700,5100,3700,2500,3109,4107,4500,3600,966,3100,1900,4000,4000,4000,1000,3000,3468,3000,2000,1856.5,1713,315,300,1297,1186,1075,795,376,1627,2943,4314,2930,4676,3514,3445.28,7084.31,15180.53,18084.38,11312.6,16043.54,9670.52,15571.37
251,Zambia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,24000,35900,33700,39800,46200,31000,38172,53000,57600,54084,43300,37776,53351,53814,61817,56080,51800,37900,40091,57300,57900,38000,34000,27500,32600,13200,10621,8000,13000,40335,42816,60177,51637,49225,55754,53215,64145,77617,116486,99337.84,140743.69,137980.06,165524.91,188107.38,210689.85,147985.74,167640.43
255,Belgium,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,151095,151095,151095,153095,146645,144770,139966,152688,136671,155616,171234,166554,165325,167414,175892,177198,171826,172303.15,174798,175025
256,Luxembourg,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,12905,12905,12905,12905,16355,14230,14034,13312,13329,13384,13766,14446,13675,13366,12714,13007,13731,13574.85,13038,13795
272,Serbia,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245014.38,314751.81,229291.42,337828.58,213805.35,246703.1,356916.33,340735.39,210028.09,192009.7,235911.78,217317.4,116157.17,212273.85
273,Montenegro,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1738,1389,1319,1089,1360,1166,1275.63,1414.34,1324.68,1287.83,1323.69,1043.97,1255.46,1255.46
276,Sudan,3102,Nutrient nitrogen N (total),5157,Agricultural Use,tonnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28719.38,45644.72,40533.39,76925.55,178844.07,163914.54,163066.71,120454.81
