# File: FAO_For_Imp_m3_FORESTAT.csv
# Title: FAO forests export (roundwood total) by country_year
# Units: m3
# Description:  Data is preprocessed and generated by gcamdata-FAOSTAT
# Data source: FAOSTAT (domain:FO FAO.udpate:2021-12-16T00:00:00)
# Date of CSV last update: 2022-04-03
# Column types: icicccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
area_code,area,item_code,item,element,unit,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
48,Costa Rica,1861,Roundwood,Import,m3,504.00921018287215,1870.6114504823954,5459.860036287902,4179.703044026732,3112.703407685935,6070.412950849488,3923.113712189442,4635.627882880448,2413.7863628929986,1380.996605201298,1066.7181934386235,1070.343945419171,1075.7001299596925,1074.3683053685002,815.4516089814684,560.0931113125947,295.7396422528448,207.41373852871436,289.7402813904421,27.352822429548976,4942.099990335951,14970.94429469368,4764.817870460392,4782.882578870575,1070.2828817046452,1082.1342592427704,4683.616177525999,4814.49888055505,1250.621277557996,1620.061608036309,994.0078111773591,3347.7649206301835,3667.756253016063,3208.6951920679517,3173.3130284571807,1744.2504632998498,1068.947999980258,841.7111193980735,1349.8818541949122,3940.9903188035532,784.2686662834761,296.67594124624594,1252.9454999391753,3188.514224873385,11753.860533068435,7309.657686750873,9780.934314576964,4840.806189673605
49,Cuba,1861,Roundwood,Import,m3,4939.2902597921475,4824.208477559861,4954.317440335319,4995.254857495363,4920.079579890671,4876.2333539610645,17477.14466166128,30318.32142577795,42153.39952701817,55810.67613820179,67395.57870938965,30066.934466774892,29728.43995524968,11036.692591512774,20279.12730883397,20529.274440220863,5673.396077105832,4913.472540951041,4236.175224469175,3354.2808457771557,2458.5217657131125,1627.6764532175175,1472.528824803175,97.60984854837909,231.6727864246166,268.4022570117256,258.33377732156043,259.8732867064462,267.80141881542795,261.75498984257916,225.41251509777018,109.1874406262611,110.69488017725654,111.67615335972982,30015.320683710277,11825.526803014305,6452.226922081975,16104.075345927402,14752.779849879998,14798.759424500118,3007.0352590277753,7312.307690852388,1552.7361163793119,541.2601307655437,1010.1286126259934,8043.384794001635,11786.822858086723,3617.3496966025536
50,Cyprus,1861,Roundwood,Import,m3,1915.234998694914,1082.985576595071,5257.642997906869,1936.9355569879976,3514.342557064765,2288.844227369479,3923.113712189442,3452.0633170386313,4827.572725785997,2466.0653664308893,5818.462873301583,8951.967543505794,10268.046695069792,7911.257521349865,26059.16842584462,26380.613531878018,26475.848359827214,4058.0948842574553,4279.139075729778,3006.784332255606,2559.5287388129614,4357.250474887121,3403.441336043137,2830.6856079029935,13135.289911829736,2426.803740481019,2437.3230295121134,2116.3734662439906,3062.3427807502276,2277.275256672494,765.6016770508062,757.4878693446863,487.2551422088167,784.7243990545301,688.3071764646091,510.99168502305463,957.3879620316543,591.6880531626695,610.4943100763073,2257.14908391292,1681.4397626745993,1568.8626045564195,2434.1802876401784,2433.7023697876175,2835.5539096266757,3904.3355075346335,10117.559242905354,7650.85466803549
51,Czechoslovakia,1861,Roundwood,Import,m3,91729.67625328273,87623.37846996484,88975.4968876547,106021.73575092197,90368.80861023683,75631.37446960018,81404.60952793092,81863.21580405897,82068.73633836195,78914.09172578846,70791.29829183593,77843.19603048515,76276.91830623274,111734.30375832402,151456.67062539767,153324.91924918577,91869.20314331022,95429.35769920883,334287.49972634646,361563.78981874185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,Azerbaijan,1861,Roundwood,Import,m3,,,,,,,,,,,,,,,,,,,,0,0,0,134.1928298211294,1561.7575767740655,5837.906627479882,3049.6510942296254,1424.5999206641577,1103.322660127199,987.8525099194283,1437.2803045402275,7946.180786394155,6239.282321500634,4043.3281679031834,20793.700912176835,5364.457077317297,3885.502158809919,7658.089514090066,10658.353819596907,15986.757710672535,13029.723841415615,4032.2296467016768,4022.724627067742,1467.081654539273,1476.1639929969374,3596.897136947158,788.9538787642605,503.9473191739725,570.212756378168
53,Benin,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8440.639998897996,5706.782579879374,46837.13752863031,48145.991826150625,47417.90832864247,65922.124655983,64699.71355573657,14624.292828879845,14826.195513741297,15.953736194247117,162.70871649951363,44.22043428084127,15.21273244753688,0.9961078336071876,33.971860135179135,191.43671182387556,5366.897659759931,171.97147780714596,84.65847972561996,86.60162092248699,800.3096129707426,178.50081507041392,612.8553842213929,1393.5199467276984
54,Denmark,1861,Roundwood,Import,m3,347463.94950007205,319874.5580324896,131036.64087090966,126206.64313427058,131889.25977514684,58216.25534831067,59533.25058247478,103956.4210331062,71544.62779614847,101700.53571160987,115302.53927259304,172909.19918271515,274107.9512979107,332370.4857426369,228066.7071254371,228797.2760076789,281181.4722425259,287108.71006310964,329321.47064713726,369036.1756794957,216921.52711291195,458837.41957289586,661726.2369078157,511475.6063935064,951189.5865040554,790941.7676647156,734742.287849391,638924.1222736598,526525.3877870552,595746.1939998328,853213.5647393322,763150.9929393108,762086.8093574782,615305.6917567471,778041.5266708076,538256.0394479866,525251.0273982689,1135824.9066724326,827968.1702487274,651004.0922886484,570715.7358496853,569370.4096282276,527214.1684286987,478680.6185557602,459625.5040924181,782454.8711879398,627111.4499361003,633635.4204862723
55,Dominica,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,289.65436354715985,493.21307328617786,96.97438122169305,194.6079900762129,97.79092090542657,390.6793837703637,685.7675901538057,694.2266718915268,597.1995870637718,3460.9036370926547,1587.2728458780737,1281.8463150424975,969.4764657233102,679.8217957774084,609.7022050568706,767.2134095902596,7881.173947097841,7599.533775136728,1455.824028514331,426.2837550491451,197.57050198388566,253.6964540328129,535.2349752493473,1341.4456991226361,1359.9656707491517,1114.7673165730173,1364.7809917292536,1037.7061911237417,483.7648918316728,950.2868732612569,780.353610752203,782.7857169342765,4364.888592554565,3144.7649772102072,678.2638199193786,47.237247775902,29.974142807892978,842.2082655808481,1090.0707237928168,858.3202543376635
56,Dominican Republic,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,60164.532096959,43834.360350136856,37681.47879906399,40826.21449433277,26563.99064540306,29630.649034344253,39556.28760674933,39676.55343032733,40165.971730866906,17418.32128936001,2379.7470000275202,992.174449470245,3976.289927258508,984.5093353646494,12028.852995780768,10935.74321861175,8004.007580967085,5254.115964731894,13772.617844907987,8976.93100692483,9227.789521063847,9088.24309125874,9189.00542166094,9018.611304567756,12354.753884433989,12525.323361485465,16623.793114405496,5559.707537116714,5105.003468643786,7196.636629848113,15179.687276339931,35592.51769809856,24237.29091793172,21583.5172413824,23456.507300432004,73205.6813919152,129993.95355129629,106881.79842438477,9124.25160790867,19412.367558043377,8245.07638257695
57,Belarus,1861,Roundwood,Import,m3,,,,,,,,,,,,,,,,,,,,113.4635597077587,83.10158242899226,65.17833267300092,51.16738335139683,45.87662881773817,14725.12230514863,59419.00841660302,146655.73155878283,105618.06919217642,105253.70922689524,131143.0882460958,74995.6347005056,74582.8210506382,75612.50993822173,76282.78961279259,75441.62210350782,75178.66898269956,5532.363700087579,35272.178388030516,12989.240639921434,13129.95248634958,18790.190153629814,11778.537708054348,26082.7796124063,30714.05214762294,45560.697067997324,39694.24202532685,41979.108709187494,38014.18375854453
58,Ecuador,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.29368224167958,29.329970269056087,6418.118699582517,13170.69489546426,20025.06610989012,31587.194392277925,75749.39814699392,85866.29658797664,19514.121347229506,296.35575297582847,920.898152040368,172.52995539173097,672.672625286787,1084.397492814652,880.0423919800783,633.7728064832359,149.36680023750827,68.96438709550051,82.67695018939656,170.8584730328127,898.0486586083377,7.056401881727934,36.20452164360968,140.43347813308722,110.22024481043799,189.8362377833222,106.50877363317515,153.46136438500147,102.03807219398796
59,Egypt,1861,Roundwood,Import,m3,60682.708906017804,50309.60269455284,89683.25652198833,95623.45012919694,119688.46651489144,80507.60782356124,56394.759612723225,98630.38048681803,174854.68412796882,224609.2335745254,278898.3203935892,244524.9395307615,338258.7954118706,155588.06458654735,196031.56398539504,198449.65292213502,116155.31968390361,70520.67109976288,99342.24027798697,103818.14406510183,39260.12053648285,160839.3762251811,127774.91187316236,116741.37886386139,208997.05726377977,174026.86405458735,213592.4127625919,184856.69660131165,142347.57097436977,128936.72813996003,102414.1736340665,181389.5855161017,121111.07073250749,96942.8779843426,119095.87768361066,150223.69398623923,152085.74300667885,133413.70269417868,128646.4384701388,114266.66894341758,98791.64245901443,83847.66076428648,120711.04030336102,146098.9027148929,125908.38514074165,131847.01364203784,86969.03038027686,136584.9622444505
60,El Salvador,1861,Roundwood,Import,m3,2318.442366841212,2165.971153190142,404.43407676206687,203.88795336715765,301.22936203412274,298.544899222106,294.23352841420814,295.8911414604541,289.65436354715985,254.14979541099515,208.78013839493914,168.2786737717841,127.70343788826293,97.66984594259092,195.93359718680162,99.17523884164669,483.5814266318277,2997.980220666249,42.28602123521834,31.40509241911179,3307.4429806738913,5683.370184635374,1267.0525888183452,1076.6366294886213,2529.759538574616,4421.994086632956,780.6026962543331,802.4164800925084,7804.034828363483,3995.2197485482347,19872.31395284756,1707.028647648064,572.2529966306388,2337.2223524572028,242.58390459927486,469.7192796942694,439.14087665223127,656.4350623471366,658.454583208325,525.1980994539832,1232.8542144790376,277.56799926767417,292.81874163920315,238.15445753683923,14.987071403946489,1132.1488160267138,1068.2891107833327,587.2191017438328
61,Equatorial Guinea,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.77570872451605,314.7179450926541,316.5300272660816,57.32382593571532,32.780884665448475,0.9841093286646249,0.9991380935964327,18.559926162955964,0.9900733186129126,5.001866284019018
62,Ethiopia PDR,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559.213258559668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Estonia,1861,Roundwood,Import,m3,,,,,,,,,,,,,,,,,,,,0,54.74927783557137,2893.7826523435115,45897.83744606745,115179.62128708733,110141.8383717871,293258.3842547908,371024.3645431658,347526.5775280654,575809.3495069356,638296.2831268087,922553.9419815714,1447089.4223678575,1861972.8824358769,1805785.4518736126,1414040.3160644064,558482.4660880434,288830.9666132615,335086.69079412345,346312.1397350869,329584.85999570927,300944.45162416797,241953.8124630867,292233.1041559247,204154.4643408051,235754.62628882707,290462.2461981986,338433.79228149605,557904.163826454
64,Faroe Islands,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.1172939012142,616.7570902112334,461.9587788101605,83.10158242899226,1149.9352340245573,1180.5079377018196,1184.9835613773223,1181.2031076267626,1194.282718837021,1184.5645915659504,1217.6670085403816,1199.252947042186,1212.5491936843891,1190.0645786679625,1183.5138653596516,1199.8534333499058,1210.4897337385,1197.1417080630881,1192.9690492653622,1231.217146087318,1209.2749099991256,1212.9952412972784,1216.7757494983505,1223.7816977739587,1220.8969243150598,2314.662433909891,4129.3227430767665,4288.300697715889,3854.0396977634123,4225.63292383991,2987.1145448161574
65,Falkland Islands (Malvinas),1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.18588252739342,3.094099114772074,170.19533956163806,227.56656352524445,199.55374355993112,249.7616062392096,298.5939610983079,406.93828571976127,555.767716964497,623.126464768074,723.6392509276337,854.9685047896272,953.1295825789567,932.5991471321933,882.9072590824736,961.0257024239241,943.5285689094161,834.6860093827337,835.1267507498492,982.5719647795479,924.4357452898217,853.7095369066008,940.3608478327762,929.5363499213452,891.620500448222,360.5455254196991,505.8321949336172,242.79055674393314,10.848115833008581,60.39447243538767,176.5113620018822
66,Fiji,1861,Roundwood,Import,m3,1108.8202624023188,984.5323423591555,101.10851919051672,101.94397668357882,100.40978734470758,99.51496640736866,96.35717889588103,95.16966538201739,91.46979901489257,91.72032590935939,88.46785655312348,87.06146924462156,85.78150956616368,83.96179738924484,166.14469369961483,81.77607413258586,80.3250906577003,79.10516343581784,79.61424622805337,76.42439015403546,72.03852346785708,68.13397004972234,68.23942528407292,66.78568584889096,64.86562919422092,63.85800253904705,61.62652865165788,61.58898421762675,58.924535679404485,15.980878994192938,22.54652826141939,95.53901054797845,240.16835609886908,1419.8825212879935,98.61134333303856,169.02032658454883,5.070910815845626,178.30330221568659,2938.5659016929953,4332.884320495362,6009.030230997174,1384.8229528680702,3008.861967659975,1318.7065004105973,740.3613273549565,254.43762590147398,89.10659867516213,18.006718622468465
67,Finland,1861,Roundwood,Import,m3,4226621.236593566,4137989.43493553,4314300.513859348,4420290.828999978,3918291.131552524,3625330.22622044,3399378.0316121513,3799242.256352231,3608224.4067069697,4447795.494894752,5376259.694930662,6444443.59137379,5338015.208543615,4620369.732160206,5391112.926594847,5776957.662525919,6407453.902871718,5247541.532809315,4595799.492799268,5333074.004366421,5422875.885320643,6430259.749732873,8796437.235956063,6455720.163292697,6591969.5668627005,9195288.304152817,10051013.971629795,10034816.886855088,11847237.11111542,12673330.452033944,12786502.803206142,12785190.273139965,16022906.003171885,14786328.52799267,12915645.345880559,13376466.163840983,4715734.080482167,6383043.060029521,5818477.38851789,5565380.932951604,6825954.917131875,6326458.566496897,5707037.274548069,5845278.75153344,4837166.21891406,6855834.6504157465,6260593.980277422,6462679.338985394
68,France,1861,Roundwood,Import,m3,2867812.4059405425,2949658.8977080295,2500919.222177431,2901529.46436802,2535648.3598159007,2255307.683690196,2370835.6941188844,2504225.36056031,1953815.2335801087,1759389.6750264536,1568463.6418796633,1457030.021700606,1429703.2636373367,1298032.2525770334,1216747.638530038,1202995.6471491742,1077945.254650108,1353280.4560185971,1911514.837145127,1869420.5444075458,1303863.8283108885,1918705.7743329024,2285653.960105541,1539209.7017593898,1749036.8255929726,1963778.55300038,2122912.4564327295,2049323.545167461,1984412.9397137964,2017027.6410569989,2236183.2983604865,2158225.27339097,2365958.7651057704,2638011.1033380013,3184854.50008088,2351683.967460467,1564761.3759103802,1726335.5603757782,1511381.079760483,1442114.80047114,1368313.9452877454,1732352.167487393,1515085.0045079282,1628229.5505715238,1428491.7117290662,1332123.9694847425,1426154.0820159258,1167491.61159242
69,French Guyana,1861,Roundwood,Import,m3,0,0,0,0,0,0,588.4670568284163,538.4285083525318,474.85035406454,431.7745101375316,372.01441812018385,320.6426162562997,269.34749514597587,216.1798393289804,350.22546228725616,112.21480818596535,58.77772043978519,11.021986105390619,49.505585836353184,35.4573624086746,47.90561810612495,663.0598548741269,694.3020325528,696.9343186354267,694.7108886701059,702.4035100903073,696.6879064069923,716.1567084825638,705.3266920824718,713.1467251158599,699.9226599414541,696.0699339924143,705.6798611300104,711.9354776682776,704.0849913978954,701.630890589348,724.1260645027554,711.220993195532,713.4090628387619,715.6325248285191,719.7529919362493,718.056345931592,711.1312296952076,702.6540606665423,713.384598827853,704.1413367971024,706.9123494896196,714.2665053579157
70,French Polynesia,1861,Roundwood,Import,m3,0,0,0,611.6638601014729,1305.3272354811986,1293.6945632957925,1275.0119564615686,1282.1949463286344,1255.1689087043592,1183.7113758868268,1066.7181934386235,973.0399503810645,1271.2819717705456,1269.7079972536822,1273.5683817142105,1289.2781049414068,1293.9324386381722,702.4011145344385,3999.638789028701,1213.654861874062,2446.119520439278,963.3312462956959,1050.2047551218823,888.2496217902498,769.630690389431,1500.231586677477,992.3411776133208,39.117803404509786,794.2334179752204,2505.0027823397427,11001.72550773521,1870.8098085874556,1896.638170179958,3546.714977683562,4824.066915852246,2555.941101432625,1972.5843073639487,2583.9037203770445,1146.0506933838371,962.1949913660761,452.6177778422632,326.846375949254,7.967856915352466,8332.453685803379,1390.8002262862342,196.25227734260977,3443.47500213571,197.0735315903493
72,Djibouti,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3297.5778429855027,531.153681369206,275.7714451825692,57.68227486247697,55.886473482247844,48.62059051490196,439.24431846770585,437.84299706099114,63.94429713707279,3366.3491275968113,3471.454297000215,40.50195290669656,73.91156534814235,179.3919422539021,828.6546833243028,840.0950727738219,899.3918779506812,269.20896729919525,3116.066602323281,722.0977001764172,1433.399172560743,1386.8512314008424,1391.1735916834516,1573.5776196253294,1104.237910130095,91.63035452655336,74.79230897851149,15.986209497542923,183.43177681269054,345.53558819590654,380.14183758544533
73,Georgia,1861,Roundwood,Import,m3,,,,,,,,,,,,,,,,,,,,0,0,0,334.50966274252545,959.2799149309948,1998.5100354739463,1599.230114694865,1606.1621807383976,1689.1763635919003,493.92625495971413,1871.5481773744411,1696.525771525323,61.41793535227186,0.9883471444397905,4397.248538539362,16502.608306784005,16445.08817088619,16972.33850063531,16669.864595416286,20997.607080611455,34077.73927754853,10080.574116754191,34233.386576346486,25392.56400711389,22634.514559286374,25798.744714753488,23986.170299130426,38071.28932062233,27673.325402963615
74,Gabon,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.274417445204758,75.28025702391062,412.99156675017053,423.9715492899451,425.5789396709328,1264.879769287308,491.87920874671374,232.1260028106775,228.3734943783921,229.54407327036685,218.12915820214934,181.91185428942856,146.46890130064736,134.9946100801205,111.43926006451645,82.04178724702082,67.31443549648334,63.59445052167451,46.57617117560986,31.90511500509811,23.9914581255173,35.28200940863967,1.0056811567669355,1147.330963290697,2354.485540704586,3178.127439324691,4112.879637711041,5117.688983910145,6428.729605542236
75,Gambia,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.021986105390619,7.219564601134839,287.7111692589596,195.5331351270406,43.572504748871204,44.730943273709805,164.44798541674194,238.38118728876185,172.1577230613498,387.5006659823407,224.67661442590236,221.27896222195196,489.41441919715874,744.0354326268398,739.9398878154658,750.155482629801,115.6645874082916,114.38915826632473,113.99045281283526,69.97856925866964,922.3958539202557,758.3718189000283,574.3101354716267,2469.740658604777,9192.931454006557,9110.248400591126,9015.42555989663,165.85692353700782,54.2405791650429,2.9702199558387377,9.003359311234233
79,Germany,1861,Roundwood,Import,m3,4393145.879637986,3405497.3722203188,3444767.248820904,3914444.8166960594,3867985.8280928256,3907753.7008845527,3787472.055590492,3735527.0305577465,3502983.3212848348,3219300.37195354,3129072.3588803695,2963879.6888607224,2974115.277496739,2720202.8793471,2678412.273543578,2928347.2772773015,2806240.8596126637,2020029.4534970445,1651726.024537891,1653169.1302795315,1006048.2878645685,1529773.8080310214,1727003.3750893176,1272832.4250708634,1765966.7548126644,2266579.3939048573,2689176.2885961775,3606862.0780158252,3522682.050372681,2699769.7450814694,2556580.248077468,2288061.813837811,3381135.5811285237,4204091.668893051,5145539.895117952,6123056.133420487,4974438.76593849,8040019.63195123,7476317.152355271,6981494.418353975,9319662.140699234,9247594.247601468,9333907.140187183,9077068.200025523,9204853.433856653,9211813.654143324,7566388.809242849,6143908.399958349
80,Bosnia and Herzegovina,1861,Roundwood,Import,m3,,,,,,,,,,,,,,,,,,,,15.196012460860542,1447.9228656157354,6.63059854874127,6.8068826720862745,6.832689398386536,2202.836767435742,11.183427375488565,696.3780084320325,732.3701716272574,790.6518079312635,811.4404685119955,735.5566282137763,13050.823818426405,53009.01074488373,53478.917940140615,29949.25108367714,150496.8780024631,55090.37510334689,111583.99952067716,116903.16575929291,48109.74956830381,34273.95199696425,22756.553215322216,44217.62195174851,42375.74769229875,36048.90241695929,83283.94382705224,157906.79358557344,163651.06108053421
81,Ghana,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802.6009882198078,289.81395041698426,264.2671579600772,235.34053650036907,259.44750217089364,242.3245360782406,221.07110127452125,232.38562576746153,245.1751386164801,210.81418617545398,184.4555146902398,158.9151276487155,121.81674527289262,73.00810205595793,63.367711077740815,64.24256438858637,64.81205328912891,480.2372420318978,22618.26079649163,9330.475901155953,7325.377008347257,1279.9397892107197,3717.4804406008084,21496.824303978312,147397.6587415459,33561.609309579006,7041.302246595391,10307.1085735408,30112.39716773491,41737.53081944594,27279.17833978292
82,Gibraltar,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.42972842354393,144.3912920226968,737.5131381004315,47.90561810612495,114.61463205681338,117.66182904606275,118.1079167435387,117.73111698751094,119.03476851670473,118.06615780846788,121.3654926139919,119.53015370025082,120.8553973935841,118.61434433181505,117.96143139087135,119.59000447721465,120.65012996899382,119.31972543297665,118.9038343995954,122.71604174346416,120.5290478664697,120.89985518696105,121.27666037009918,121.97494681272572,121.68741996879919,532.8504312141962,78.72874629316999,40.96466183745374,242.6033177200101,695.0314696662646,23.00858490648748
83,Kiribati,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.32179663344454,4.125465486362765,13.507566631876037,22.160421981064598,120.29800224144874,123.49629990785097,123.96450765644144,123.56902361499084,124.9373190216653,123.92067803037537,127.38361621468572,125.45726875976739,126.84822701640645,124.49604735653315,123.8107585672782,125.52008734385339,126.6327810418365,125.23640603295897,124.79989230370757,128.8011347224789,126.50569486811283,126.89488932846325,127.29037906613715,128.02329128277822,127.7215069094008,518.9066816123294,699.7017326805483,591.4897514090882,779.0919552797071,179.2032706689372,228.0851025512672
84,Greece,1861,Roundwood,Import,m3,361677.00922722905,272321.6458965424,260556.65395396156,296453.0841958472,332255.98632363736,354571.8253094545,384465.1437945653,357239.2381232549,261364.78737405388,144807.35831682183,214216.40811871996,196359.46198689882,158323.50094588564,292032.83936834685,236197.95140868938,304864.6841992219,550319.4194792657,268855.29907384596,290380.17055498756,255046.83394059117,70812.32488625775,22495.726419150917,20906.85392140784,22450.265166127192,261927.41068626405,491977.5845884631,502512.9857137269,446716.2876941007,624218.0739030272,459216.5507277569,483557.3521903365,634230.8470834412,324014.78609741875,283836.90906589903,483520.99976488797,611294.4394114935,391540.2368238884,437715.680890672,408532.6007450244,542128.7221562287,408256.19532666303,311038.0738460346,308038.34432964073,304366.3172787238,202881.98387141083,199693.1024463704,199314.6299899213,196073.1583335455
87,Guadeloupe,1861,Roundwood,Import,m3,0,0,0,203.88795336715765,384.904184821379,563.918142975089,784.6227424378884,789.0430438945443,482.75727257859967,493.21307328617786,872.7694309952375,875.735955342958,880.1182881488392,879.0286134833184,881.7011873406074,892.5771495748202,895.7993805956577,7807.574157563973,5789.059443738551,4624.653125588558,4015.2729298337786,12481.628153823389,5158.644653631098,5178.202465491511,5161.682443130129,5218.838404802634,5176.371629536547,5321.024283613447,5240.557565122567,5298.660191512096,5200.405757688255,5171.780111806384,5243.181601253089,5289.66065690506,5231.331763817696,5213.097863552509,5380.2363756122095,5284.35205728613,5300.609353444862,5317.12961374691,5347.744568938098,5335.138536648593,5283.685116993104,5220.699988565835,4941.7370109279555,4877.70735546004,4896.902633859466,4947.846128151613
89,Guatemala,1861,Roundwood,Import,m3,0,0,0,0,0,0,2746.1795985326094,2761.6506536309053,2606.8892719244386,4932.130732861779,4848.719061084653,97.30399503810645,97.79092090542657,97.66984594259092,97.96679859340081,382.0500678104344,667.3252961508056,957.5919746522221,3032.2171324766323,1907.6060975866933,3088.445869331606,189.44567282117913,1166.8941723576472,3025.905304999752,3016.2517575312722,1574.013467989484,975.7533703179164,1805.437080208144,296.35575297582847,44.94622217116764,2386.010860360643,11522.199649658749,1201.8301276387854,78.77157245909514,59.16680599982313,2536.2875750855846,501.00598860554794,606.6296706667772,1090.0970413964833,4668.650281024148,3080.623450080081,10085.976321215596,2096.5423508521176,234.21802022218074,774.3320225372353,557.1986768772589,586.1234046188442,963.3594463020628
90,Guinea,1861,Roundwood,Import,m3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.37176505478683,270.2179893567611,600.7490259526868,869.6336184775131,721.1369325373615,926.5349908873906,1127.6433285719447,862.0642119911959,871.6099578991768,1658.5777297601633,1504.1150836645825,1364.5119911071808,1134.2716226511766,786.9665000781802,679.4968403259284,688.8779596745339,694.98463296189,687.3210630312788,358.67685583349027,370.17648955673076,316.76229108708566,317.7368094996166,1.0022864493396626,280.2399604457665,1272.1866633101733,840.6089045696851,3.9364373146584994,132.88536644832553,412.2284016543261,612.8553842213929,219.08174324003298
91,Guyana,1861,Roundwood,Import,m3,8568.156573108827,8368.524910052822,8998.658207955987,8359.406088053463,7930.75741055049,7559.934666431966,7154.947732334469,6897.778011885009,6461.178944718638,6303.603223544447,5904.513703535086,5631.105220894925,5364.33782677078,5063.115002311323,896.4890764208385,4542.909906111843,4259.108472645613,3985.421182768413,3791.1605245368173,3418.345914184078,3004.0182575954304,2624.8024599844753,2401.298314073916,2116.002004163713,1815.790268271329,1539.1861584966139,1232.3652911555475,964.2832528008249,651.7555640158063,357.73289472633104,0.980283837453017,0.974887862734474,990.3238387286701,1010.0709227982707,998.9329079636806,1069.1518332790065,1307.2808083250025,425.3380449502691,317.7368094996166,18.041156088113926,465.7225241940437,144.81808657443872,182.26472693868766,97.42682353779786,2758.6202764197506,6.9033464391872785,69.30513230290389,250.83193547635892
93,Haiti,1861,Roundwood,Import,m3,3024.0552610972327,3445.863198257044,4044.3407676206684,4587.478950761047,5622.948091303624,5572.838118812645,5492.359197065219,5027.620420712673,4436.415551081285,4036.7593075114864,3481.131633599238,3003.9489750225684,2527.519186478718,2033.5362796252261,685.3468615109111,1068.041033679272,571.6782371892516,39.07795073729401,590.9729309214662,412.1462499634596,224.86310539609667,281.32682413945105,372.43372334414903,4045.9282223303135,4033.020495150685,3246.402777728311,292.72601109537493,1003.0206001156356,592.7115059516569,599.2829622822352,588.1703024718101,584.9327176406844,593.0082866638743,598.265107284267,591.6680599982313,589.6057904112168,608.5092979014752,24098.83681845869,10354.423134731216,10066.965097167571,24402.04576442687,6523.85366394711,2751.898582139858,1942.6318147839695,1300.8777978625553,778.1057629312519,1960.3451708535667,1637.6110213878264
95,Honduras,1861,Roundwood,Import,m3,0,196.9064684718311,191.25486905703275,181.78245438617398,168.16033589909503,155.87234646044593,142.9877662112876,133.09982141819734,119.82625727671817,111.7266984929704,99.32324166650915,89.11115577884259,78.95460742075963,68.26750477648223,57.85351889252737,47.814590352720096,37.19582203165361,26.58128136982115,44.34875397839973,32.41815991650249,56831.48846563531,81851.54579067294,21976.506912735687,50366.681850963614,132146.1573766013,127714.74062807942,96369.73084430386,67803.3029861364,36982.1006935591,299.6414811411176,9802.838374530169,5827.369858890042,296.50414333193714,978.1634504097764,1667.517815761682,3996.544582670698,1000.9977950479267,440.27966245437693,162.86509417747644,1296.9586654455234,789.3089533418532,2033.4872989827436,143.42142447634438,50.18957576189587,985.1501602860826,76.92300317951539,2528.6472557373786,2295.8566243647288
