# File: GCAMLandProfit.csv
# Title: GCAM Land Profit from model results
# Units: NA
# Author: XZ
# Description: We pull results to compare unmanaged land value from different sources
# Source: GCAM
# Column types: ccnn
# ----------
region,LandLeaf,Tkm2,Rent_DollarPerTkm2
India,FruitsTree_GangesR_RFD_hi,4.20406,8895990
India,FruitsTree_GangesR_RFD_lo,4.20406,5930660
India,FruitsTree_GodavariR_IRR_hi,0.844934,1.29E+07
India,FruitsTree_GodavariR_IRR_lo,0.844934,8627370
India,FruitsTree_GodavariR_RFD_hi,1.79072,1.09E+07
India,FruitsTree_GodavariR_RFD_lo,1.79072,7254970
India,FruitsTree_IndCstE_IRR_hi,0.184287,1.45E+07
India,FruitsTree_IndCstE_IRR_lo,0.184287,9671810
India,FruitsTree_IndCstE_RFD_hi,0.758904,1.10E+07
India,FruitsTree_IndCstE_RFD_lo,0.758904,7313000
India,FruitsTree_IndCstNE_IRR_hi,0.0852444,1.12E+07
India,FruitsTree_IndCstNE_IRR_lo,0.0852444,7438780
India,FruitsTree_IndCstNE_RFD_hi,0.229763,8031350
India,FruitsTree_IndCstNE_RFD_lo,0.229763,5354230
India,FruitsTree_IndCstS_IRR_hi,0.0297823,2.46E+07
India,FruitsTree_IndCstS_IRR_lo,0.0297823,1.64E+07
India,FruitsTree_IndCstS_RFD_hi,0.649153,1.83E+07
India,FruitsTree_IndCstS_RFD_lo,0.649153,1.22E+07
India,FruitsTree_IndCstW_IRR_hi,0.0122969,2.54E+07
India,FruitsTree_IndCstW_IRR_lo,0.0122969,1.69E+07
India,FruitsTree_IndCstW_RFD_hi,0.47152,1.70E+07
India,FruitsTree_IndCstW_RFD_lo,0.47152,1.14E+07
India,FruitsTree_IndusR_IRR_hi,0.13373,1.53E+07
India,FruitsTree_IndusR_IRR_lo,0.13373,1.02E+07
India,FruitsTree_IndusR_RFD_hi,0.558344,1.23E+07
India,FruitsTree_IndusR_RFD_lo,0.558344,8201660
India,FruitsTree_IrrawaddyR_IRR_hi,3.76E-04,1.59E+07
India,FruitsTree_IrrawaddyR_IRR_lo,3.76E-04,1.06E+07
India,FruitsTree_IrrawaddyR_RFD_hi,0.0063871,1.09E+07
India,FruitsTree_IrrawaddyR_RFD_lo,0.0063871,7272420
India,FruitsTree_KrishnaR_IRR_hi,0.538779,1.03E+07
India,FruitsTree_KrishnaR_IRR_lo,0.538779,6898030
India,FruitsTree_KrishnaR_RFD_hi,2.85705,1.17E+07
India,FruitsTree_KrishnaR_RFD_lo,2.85705,7781940
India,FruitsTree_MahanadiR_IRR_hi,0.204445,7477260
India,FruitsTree_MahanadiR_IRR_lo,0.204445,4984840
India,FruitsTree_MahanadiR_RFD_hi,0.704019,5207390
India,FruitsTree_MahanadiR_RFD_lo,0.704019,3471600
India,FruitsTree_MahiR_IRR_hi,0.075149,1.10E+07
India,FruitsTree_MahiR_IRR_lo,0.075149,7328610
India,FruitsTree_MahiR_RFD_hi,0.167688,8364250
India,FruitsTree_MahiR_RFD_lo,0.167688,5576170
India,FruitsTree_NarmadaR_IRR_hi,0.0814412,1.34E+07
India,FruitsTree_NarmadaR_IRR_lo,0.0814412,8964220
India,FruitsTree_NarmadaR_RFD_hi,0.268,1.00E+07
India,FruitsTree_NarmadaR_RFD_lo,0.268,6676910
India,FruitsTree_PennarR_IRR_hi,0.22495,6887540
India,FruitsTree_PennarR_IRR_lo,0.22495,4591690
India,FruitsTree_PennarR_RFD_hi,1.0659,5492980
India,FruitsTree_PennarR_RFD_lo,1.0659,3661990
India,FruitsTree_SabarmatiR_IRR_hi,0.736929,1.14E+07
India,FruitsTree_SabarmatiR_IRR_lo,0.736929,7568080
India,FruitsTree_SabarmatiR_RFD_hi,1.5206,8769210
India,FruitsTree_SabarmatiR_RFD_lo,1.5206,5846140
India,FruitsTree_TaptiR_IRR_hi,0.250804,1.27E+07
India,FruitsTree_TaptiR_IRR_lo,0.250804,8445770
India,FruitsTree_TaptiR_RFD_hi,0.391002,1.05E+07
India,FruitsTree_TaptiR_RFD_lo,0.391002,6979160
India,Fruits_BengalBay_IRR_hi,0,0
India,Fruits_BengalBay_IRR_lo,0,0
India,Fruits_BengalBay_RFD_hi,4.20E-04,2.91E+07
India,Fruits_BengalBay_RFD_lo,4.20E-04,1.94E+07
India,Fruits_BengalW_IRR_hi,0.0014017,4.66E+07
India,Fruits_BengalW_IRR_lo,0.0014017,3.11E+07
India,Fruits_BengalW_RFD_hi,0.0400802,1.99E+07
India,Fruits_BengalW_RFD_lo,0.0400802,1.33E+07
India,Fruits_BrahmaniR_IRR_hi,0.002696,3.39E+07
India,Fruits_BrahmaniR_IRR_lo,0.002696,2.26E+07
India,Fruits_BrahmaniR_RFD_hi,0.0110864,1.45E+07
India,Fruits_BrahmaniR_RFD_lo,0.0110864,9668610
India,Fruits_CauveryR_IRR_hi,0.0010809,4.10E+07
India,Fruits_CauveryR_IRR_lo,0.0010809,2.74E+07
India,Fruits_CauveryR_RFD_hi,0.0254202,1.78E+07
India,Fruits_CauveryR_RFD_lo,0.0254202,1.19E+07
India,Fruits_GangesR_IRR_hi,0.0864748,2.43E+07
India,Fruits_GangesR_IRR_lo,0.0864748,1.62E+07
India,Fruits_GangesR_RFD_hi,0.20578,1.04E+07
India,Fruits_GangesR_RFD_lo,0.20578,6962600
India,Fruits_GodavariR_IRR_hi,0.0031523,4.15E+07
India,Fruits_GodavariR_IRR_lo,0.0031523,2.77E+07
India,Fruits_GodavariR_RFD_hi,0.128212,1.83E+07
India,Fruits_GodavariR_RFD_lo,0.128212,1.22E+07
India,Fruits_IndCstE_IRR_hi,0.0013205,2.90E+07
India,Fruits_IndCstE_IRR_lo,0.0013205,1.93E+07
India,Fruits_IndCstE_RFD_hi,0.0152397,1.27E+07
India,Fruits_IndCstE_RFD_lo,0.0152397,8476340
India,Fruits_IndCstNE_IRR_hi,8.00E-07,8494140
India,Fruits_IndCstNE_IRR_lo,8.00E-07,5880560
India,Fruits_IndCstNE_RFD_hi,0.0012599,1.97E+07
India,Fruits_IndCstNE_RFD_lo,0.0012599,1.32E+07
India,Fruits_IndCstS_IRR_hi,6.40E-04,4.26E+07
India,Fruits_IndCstS_IRR_lo,6.40E-04,2.84E+07
India,Fruits_IndCstS_RFD_hi,0.0204563,1.88E+07
India,Fruits_IndCstS_RFD_lo,0.0204563,1.25E+07
India,Fruits_IndCstW_IRR_hi,3.23E-04,4.61E+07
India,Fruits_IndCstW_IRR_lo,3.23E-04,3.08E+07
India,Fruits_IndCstW_RFD_hi,0.0366879,2.00E+07
India,Fruits_IndCstW_RFD_lo,0.0366879,1.33E+07
India,Fruits_IndusR_IRR_hi,3.40E-06,1.02E+07
India,Fruits_IndusR_IRR_lo,3.40E-06,6771380
India,Fruits_IndusR_RFD_hi,0.0065611,3.19E+07
India,Fruits_IndusR_RFD_lo,0.0065611,2.12E+07
India,Fruits_IrrawaddyR_IRR_hi,1.48E-04,5.37E+07
India,Fruits_IrrawaddyR_IRR_lo,1.48E-04,3.58E+07
India,Fruits_IrrawaddyR_RFD_hi,0.0024905,2.29E+07
India,Fruits_IrrawaddyR_RFD_lo,0.0024905,1.53E+07
India,Fruits_KrishnaR_IRR_hi,0.0037206,5.00E+07
India,Fruits_KrishnaR_IRR_lo,0.0037206,3.33E+07
India,Fruits_KrishnaR_RFD_hi,0.112539,2.00E+07
India,Fruits_KrishnaR_RFD_lo,0.112539,1.33E+07
India,Fruits_MahanadiR_IRR_hi,0.0011507,2.54E+07
India,Fruits_MahanadiR_IRR_lo,0.0011507,1.69E+07
India,Fruits_MahanadiR_RFD_hi,0.0041392,1.13E+07
India,Fruits_MahanadiR_RFD_lo,0.0041392,7513800
India,Fruits_MahiR_IRR_hi,5.00E-07,6276190
India,Fruits_MahiR_IRR_lo,5.00E-07,4184120
India,Fruits_MahiR_RFD_hi,0.0011767,2.39E+07
India,Fruits_MahiR_RFD_lo,0.0011767,1.59E+07
India,Fruits_NarmadaR_IRR_hi,7.00E-07,9714870
India,Fruits_NarmadaR_IRR_lo,7.00E-07,6725680
India,Fruits_NarmadaR_RFD_hi,0.0038608,2.33E+07
India,Fruits_NarmadaR_RFD_lo,0.0038608,1.55E+07
India,Fruits_PennarR_IRR_hi,9.30E-04,2.85E+07
India,Fruits_PennarR_IRR_lo,9.30E-04,1.90E+07
India,Fruits_PennarR_RFD_hi,0.0118523,1.08E+07
India,Fruits_PennarR_RFD_lo,0.0118523,7204260
India,Fruits_SabarmatiR_IRR_hi,2.10E-05,8876830
India,Fruits_SabarmatiR_IRR_lo,2.10E-05,5917890
India,Fruits_SabarmatiR_RFD_hi,0.0180703,1.74E+07
India,Fruits_SabarmatiR_RFD_lo,0.0180703,1.16E+07
India,Fruits_TaptiR_IRR_hi,7.81E-05,2.99E+07
India,Fruits_TaptiR_IRR_lo,7.81E-05,1.99E+07
India,Fruits_TaptiR_RFD_hi,0.0469881,1.53E+07
India,Fruits_TaptiR_RFD_lo,0.0469881,1.02E+07
India,Grassland_AdnNicIsl,0.77033,9445850
India,Grassland_BengalBay,0.23289,4.17E+07
India,Grassland_BengalW,5.48433,1.02E+07
India,Grassland_BrahmaniR,10.5408,6084990
India,Grassland_CauveryR,5.15053,1.58E+07
India,Grassland_GangesR,73.3971,9851000
India,Grassland_GodavariR,60.6258,6522060
India,Grassland_IndCstE,2.66956,9417610
India,Grassland_IndCstNE,14.9301,9620980
India,Grassland_IndCstS,4.65384,2.05E+07
India,Grassland_IndCstW,16.253,2.02E+07
India,Grassland_IndusR,9.48536,1.86E+07
India,Grassland_IrrawaddyR,1.6641,6136590
India,Grassland_KrishnaR,13.827,9445850
India,Grassland_MahanadiR,27.8904,5175790
India,Grassland_MahiR,1.27841,5480080
India,Grassland_NarmadaR,10.6029,6887310
India,Grassland_PennarR,4.56524,6463300
India,Grassland_SabarmatiR,8.82259,1.08E+07
India,Grassland_TaptiR,5.04766,6081640
India,Legumes_BengalBay_IRR_hi,9.56E-04,5.04E+07
India,Legumes_BengalBay_IRR_lo,9.56E-04,3.36E+07
India,Legumes_BengalBay_RFD_hi,0.0170696,2.09E+07
India,Legumes_BengalBay_RFD_lo,0.0170696,1.40E+07
India,Legumes_BengalW_IRR_hi,0.0138978,1.86E+07
India,Legumes_BengalW_IRR_lo,0.0138978,1.24E+07
India,Legumes_BengalW_RFD_hi,1.29627,7712100
India,Legumes_BengalW_RFD_lo,1.29627,5141400
India,Legumes_BrahmaniR_IRR_hi,0.0602739,1.55E+07
India,Legumes_BrahmaniR_IRR_lo,0.0602739,1.03E+07
India,Legumes_BrahmaniR_RFD_hi,1.16243,6424280
India,Legumes_BrahmaniR_RFD_lo,1.16243,4282850
India,Legumes_CauveryR_IRR_hi,0.146355,1.08E+07
India,Legumes_CauveryR_IRR_lo,0.146355,7232510
India,Legumes_CauveryR_RFD_hi,2.15773,4534180
India,Legumes_CauveryR_RFD_lo,2.15773,3022790
India,Legumes_GangesR_IRR_hi,6.01161,1.52E+07
India,Legumes_GangesR_IRR_lo,6.01161,1.01E+07
India,Legumes_GangesR_RFD_hi,27.2583,6339740
India,Legumes_GangesR_RFD_lo,27.2583,4226490
India,Legumes_GodavariR_IRR_hi,1.13614,1.08E+07
India,Legumes_GodavariR_IRR_lo,1.13614,7224310
India,Legumes_GodavariR_RFD_hi,13.9719,4520940
India,Legumes_GodavariR_RFD_lo,13.9719,3013960
India,Legumes_IndCstE_IRR_hi,0.129728,8983230
India,Legumes_IndCstE_IRR_lo,0.129728,5988820
India,Legumes_IndCstE_RFD_hi,1.98224,3755580
India,Legumes_IndCstE_RFD_lo,1.98224,2503720
India,Legumes_IndCstNE_IRR_hi,0.0506139,1.71E+07
India,Legumes_IndCstNE_IRR_lo,0.0506139,1.14E+07
India,Legumes_IndCstNE_RFD_hi,0.906557,7098750
India,Legumes_IndCstNE_RFD_lo,0.906557,4732500
India,Legumes_IndCstS_IRR_hi,0.0777065,1.18E+07
India,Legumes_IndCstS_IRR_lo,0.0777065,7899170
India,Legumes_IndCstS_RFD_hi,1.5835,4944890
India,Legumes_IndCstS_RFD_lo,1.5835,3296590
India,Legumes_IndCstW_IRR_hi,0.0273811,1.65E+07
India,Legumes_IndCstW_IRR_lo,0.0273811,1.10E+07
India,Legumes_IndCstW_RFD_hi,0.936492,6848250
India,Legumes_IndCstW_RFD_lo,0.936492,4565500
India,Legumes_IndusR_IRR_hi,0.120592,2.25E+07
India,Legumes_IndusR_IRR_lo,0.120592,1.50E+07
India,Legumes_IndusR_RFD_hi,0.715242,9377220
India,Legumes_IndusR_RFD_lo,0.715242,6251470
India,Legumes_IrrawaddyR_IRR_hi,0,0
India,Legumes_IrrawaddyR_IRR_lo,0,0
India,Legumes_IrrawaddyR_RFD_hi,0.0431325,7882260
India,Legumes_IrrawaddyR_RFD_lo,0.0431325,5254880
India,Legumes_KrishnaR_IRR_hi,0.745188,1.10E+07
India,Legumes_KrishnaR_IRR_lo,0.745188,7325610
India,Legumes_KrishnaR_RFD_hi,12.1735,4656780
India,Legumes_KrishnaR_RFD_lo,12.1735,3104520
India,Legumes_MahanadiR_IRR_hi,0.217805,1.47E+07
India,Legumes_MahanadiR_IRR_lo,0.217805,9786030
India,Legumes_MahanadiR_RFD_hi,3.94884,6084550
India,Legumes_MahanadiR_RFD_lo,3.94884,4056370
India,Legumes_MahiR_IRR_hi,0.221227,8846640
India,Legumes_MahiR_IRR_lo,0.221227,5897770
India,Legumes_MahiR_RFD_hi,1.39703,3690850
India,Legumes_MahiR_RFD_lo,1.39703,2460570
India,Legumes_NarmadaR_IRR_hi,1.434,1.12E+07
India,Legumes_NarmadaR_IRR_lo,1.434,7462460
India,Legumes_NarmadaR_RFD_hi,2.9208,4648390
India,Legumes_NarmadaR_RFD_lo,2.9208,3098930
India,Legumes_PennarR_IRR_hi,0.0248828,6883440
India,Legumes_PennarR_IRR_lo,0.0248828,4588960
India,Legumes_PennarR_RFD_hi,3.16068,2873490
India,Legumes_PennarR_RFD_lo,3.16068,1915660
India,Legumes_SabarmatiR_IRR_hi,1.09295,1.29E+07
India,Legumes_SabarmatiR_IRR_lo,1.09295,8615500
India,Legumes_SabarmatiR_RFD_hi,8.96158,5395300
India,Legumes_SabarmatiR_RFD_lo,8.96158,3596870
India,Legumes_TaptiR_IRR_hi,0.264742,1.04E+07
India,Legumes_TaptiR_IRR_lo,0.264742,6960190
India,Legumes_TaptiR_RFD_hi,3.86961,4346090
India,Legumes_TaptiR_RFD_lo,3.86961,2897400
India,MiscCropTree_BengalBay_IRR_hi,0,0
India,MiscCropTree_BengalBay_IRR_lo,0,0
India,MiscCropTree_BengalBay_RFD_hi,8.29E-04,6849450
India,MiscCropTree_BengalBay_RFD_lo,8.29E-04,4565690
India,MiscCropTree_BengalW_IRR_hi,0.001193,2229770
India,MiscCropTree_BengalW_IRR_lo,0.001193,1486510
India,MiscCropTree_BengalW_RFD_hi,0.0341228,1164070
India,MiscCropTree_BengalW_RFD_lo,0.0341228,776079
India,MiscCropTree_BrahmaniR_IRR_hi,0.0029898,1521680
India,MiscCropTree_BrahmaniR_IRR_lo,0.0029898,1015750
India,MiscCropTree_BrahmaniR_RFD_hi,0.0122234,197920
India,MiscCropTree_BrahmaniR_RFD_lo,0.0122234,131947
India,MiscCropTree_CauveryR_IRR_hi,0.07504,2387800
India,MiscCropTree_CauveryR_IRR_lo,0.07504,1591860
India,MiscCropTree_CauveryR_RFD_hi,1.4618,2568130
India,MiscCropTree_CauveryR_RFD_lo,1.4618,1712080
India,MiscCropTree_GangesR_IRR_hi,0.106233,1950780
India,MiscCropTree_GangesR_IRR_lo,0.106233,1300520
India,MiscCropTree_GangesR_RFD_hi,0.276078,1136390
India,MiscCropTree_GangesR_RFD_lo,0.276078,757593
India,MiscCropTree_GodavariR_IRR_hi,0.0368935,1033450
India,MiscCropTree_GodavariR_IRR_lo,0.0368935,688966
India,MiscCropTree_GodavariR_RFD_hi,0.0654218,171252
India,MiscCropTree_GodavariR_RFD_lo,0.0654218,114153
India,MiscCropTree_IndCstE_IRR_hi,0.0052837,801265
India,MiscCropTree_IndCstE_IRR_lo,0.0052837,534176
India,MiscCropTree_IndCstE_RFD_hi,0.0445712,755723
India,MiscCropTree_IndCstE_RFD_lo,0.0445712,503804
India,MiscCropTree_IndCstNE_IRR_hi,0.0026228,1775650
India,MiscCropTree_IndCstNE_IRR_lo,0.0026228,1183770
India,MiscCropTree_IndCstNE_RFD_hi,0.0064622,233426
India,MiscCropTree_IndCstNE_RFD_lo,0.0064622,155695
India,MiscCropTree_IndCstS_IRR_hi,0.0185819,9480150
India,MiscCropTree_IndCstS_IRR_lo,0.0185819,6320160
India,MiscCropTree_IndCstS_RFD_hi,0.641799,6267130
India,MiscCropTree_IndCstS_RFD_lo,0.641799,4178090
India,MiscCropTree_IndCstW_IRR_hi,0.0094385,8074880
India,MiscCropTree_IndCstW_IRR_lo,0.0094385,5383400
India,MiscCropTree_IndCstW_RFD_hi,0.430933,5424760
India,MiscCropTree_IndCstW_RFD_lo,0.430933,3616510
India,MiscCropTree_IndusR_IRR_hi,0.0029929,1711240
India,MiscCropTree_IndusR_IRR_lo,0.0029929,1139830
India,MiscCropTree_IndusR_RFD_hi,0.0103255,292539
India,MiscCropTree_IndusR_RFD_lo,0.0103255,195075
India,MiscCropTree_IrrawaddyR_IRR_hi,5.55E-05,2890900
India,MiscCropTree_IrrawaddyR_IRR_lo,5.55E-05,1910940
India,MiscCropTree_IrrawaddyR_RFD_hi,9.92E-04,1773590
India,MiscCropTree_IrrawaddyR_RFD_lo,9.92E-04,1181880
India,MiscCropTree_KrishnaR_IRR_hi,0.0828467,615354
India,MiscCropTree_KrishnaR_IRR_lo,0.0828467,410232
India,MiscCropTree_KrishnaR_RFD_hi,0.399404,1745180
India,MiscCropTree_KrishnaR_RFD_lo,0.399404,1163460
India,MiscCropTree_MahanadiR_IRR_hi,0.0094552,1389940
India,MiscCropTree_MahanadiR_IRR_lo,0.0094552,926216
India,MiscCropTree_MahanadiR_RFD_hi,0.0309284,180755
India,MiscCropTree_MahanadiR_RFD_lo,0.0309284,120487
India,MiscCropTree_MahiR_IRR_hi,0.0040962,890128
India,MiscCropTree_MahiR_IRR_lo,0.0040962,594134
India,MiscCropTree_MahiR_RFD_hi,0.0085855,153316
India,MiscCropTree_MahiR_RFD_lo,0.0085855,102211
India,MiscCropTree_NarmadaR_IRR_hi,0.0063227,1506260
India,MiscCropTree_NarmadaR_IRR_lo,0.0063227,1003570
India,MiscCropTree_NarmadaR_RFD_hi,0.0191691,197873
India,MiscCropTree_NarmadaR_RFD_lo,0.0191691,131889
India,MiscCropTree_PennarR_IRR_hi,0.0066113,629792
India,MiscCropTree_PennarR_IRR_lo,0.0066113,419406
India,MiscCropTree_PennarR_RFD_hi,0.0294274,118359
India,MiscCropTree_PennarR_RFD_lo,0.0294274,78905.8
India,MiscCropTree_SabarmatiR_IRR_hi,0.0406248,1265540
India,MiscCropTree_SabarmatiR_IRR_lo,0.0406248,843621
India,MiscCropTree_SabarmatiR_RFD_hi,0.0738636,217821
India,MiscCropTree_SabarmatiR_RFD_lo,0.0738636,145228
India,MiscCropTree_TaptiR_IRR_hi,0.0131509,904046
India,MiscCropTree_TaptiR_IRR_lo,0.0131509,602697
India,MiscCropTree_TaptiR_RFD_hi,0.0157165,141801
India,MiscCropTree_TaptiR_RFD_lo,0.0157165,94534.3
India,MiscCrop_BengalBay_IRR_hi,0,0
India,MiscCrop_BengalBay_IRR_lo,0,0
India,MiscCrop_BengalBay_RFD_hi,0.0030645,3.40E+07
India,MiscCrop_BengalBay_RFD_lo,0.0030645,2.26E+07
India,MiscCrop_BengalW_IRR_hi,0.0029182,4461860
India,MiscCrop_BengalW_IRR_lo,0.0029182,2974570
India,MiscCrop_BengalW_RFD_hi,0.182662,4642210
India,MiscCrop_BengalW_RFD_lo,0.182662,3094810
India,MiscCrop_BrahmaniR_IRR_hi,0.0145389,4163390
India,MiscCrop_BrahmaniR_IRR_lo,0.0145389,2775620
India,MiscCrop_BrahmaniR_RFD_hi,0.158549,4139800
India,MiscCrop_BrahmaniR_RFD_lo,0.158549,2759870
India,MiscCrop_CauveryR_IRR_hi,0.0666081,3517850
India,MiscCrop_CauveryR_IRR_lo,0.0666081,2345240
India,MiscCrop_CauveryR_RFD_hi,0.42076,4058290
India,MiscCrop_CauveryR_RFD_lo,0.42076,2705530
India,MiscCrop_GangesR_IRR_hi,0.406465,5458710
India,MiscCrop_GangesR_IRR_lo,0.406465,3639140
India,MiscCrop_GangesR_RFD_hi,2.27418,5311350
India,MiscCrop_GangesR_RFD_lo,2.27418,3540900
India,MiscCrop_GodavariR_IRR_hi,0.175991,2962040
India,MiscCrop_GodavariR_IRR_lo,0.175991,1974690
India,MiscCrop_GodavariR_RFD_hi,0.844957,3773880
India,MiscCrop_GodavariR_RFD_lo,0.844957,2515920
India,MiscCrop_IndCstE_IRR_hi,0.0468624,2281150
India,MiscCrop_IndCstE_IRR_lo,0.0468624,1520780
India,MiscCrop_IndCstE_RFD_hi,0.215386,3005340
India,MiscCrop_IndCstE_RFD_lo,0.215386,2003560
India,MiscCrop_IndCstNE_IRR_hi,0.0137822,5309950
India,MiscCrop_IndCstNE_IRR_lo,0.0137822,3540000
India,MiscCrop_IndCstNE_RFD_hi,0.0789576,5694970
India,MiscCrop_IndCstNE_RFD_lo,0.0789576,3796650
India,MiscCrop_IndCstS_IRR_hi,0.0198712,3894390
India,MiscCrop_IndCstS_IRR_lo,0.0198712,2596280
India,MiscCrop_IndCstS_RFD_hi,0.256565,4841800
India,MiscCrop_IndCstS_RFD_lo,0.256565,3227870
India,MiscCrop_IndCstW_IRR_hi,0.0106816,5646710
India,MiscCrop_IndCstW_IRR_lo,0.0106816,3764470
India,MiscCrop_IndCstW_RFD_hi,0.376253,5731820
India,MiscCrop_IndCstW_RFD_lo,0.376253,3821220
India,MiscCrop_IndusR_IRR_hi,0.0315013,4611080
India,MiscCrop_IndusR_IRR_lo,0.0315013,3074040
India,MiscCrop_IndusR_RFD_hi,0.104389,6084240
India,MiscCrop_IndusR_RFD_lo,0.104389,4056160
India,MiscCrop_IrrawaddyR_IRR_hi,3.14E-04,5023400
India,MiscCrop_IrrawaddyR_IRR_lo,3.14E-04,3350360
India,MiscCrop_IrrawaddyR_RFD_hi,0.0071545,4985960
India,MiscCrop_IrrawaddyR_RFD_lo,0.0071545,3323970
India,MiscCrop_KrishnaR_IRR_hi,0.195604,2390590
India,MiscCrop_KrishnaR_IRR_lo,0.195604,1593730
India,MiscCrop_KrishnaR_RFD_hi,1.3361,4314220
India,MiscCrop_KrishnaR_RFD_lo,1.3361,2876150
India,MiscCrop_MahanadiR_IRR_hi,0.0505279,3692000
India,MiscCrop_MahanadiR_IRR_lo,0.0505279,2461350
India,MiscCrop_MahanadiR_RFD_hi,0.404532,3709570
India,MiscCrop_MahanadiR_RFD_lo,0.404532,2473050
India,MiscCrop_MahiR_IRR_hi,0.0183195,3545020
India,MiscCrop_MahiR_IRR_lo,0.0183195,2363330
India,MiscCrop_MahiR_RFD_hi,0.132404,4886300
India,MiscCrop_MahiR_RFD_lo,0.132404,3257540
India,MiscCrop_NarmadaR_IRR_hi,0.0259427,4092710
India,MiscCrop_NarmadaR_IRR_lo,0.0259427,2728490
India,MiscCrop_NarmadaR_RFD_hi,0.241218,4266520
India,MiscCrop_NarmadaR_RFD_lo,0.241218,2844350
India,MiscCrop_PennarR_IRR_hi,0.0569096,2103440
India,MiscCrop_PennarR_IRR_lo,0.0569096,1402300
India,MiscCrop_PennarR_RFD_hi,0.467489,2510640
India,MiscCrop_PennarR_RFD_lo,0.467489,1673760
India,MiscCrop_SabarmatiR_IRR_hi,0.223043,3709290
India,MiscCrop_SabarmatiR_IRR_lo,0.223043,2472860
India,MiscCrop_SabarmatiR_RFD_hi,0.959162,4961550
India,MiscCrop_SabarmatiR_RFD_lo,0.959162,3307700
India,MiscCrop_TaptiR_IRR_hi,0.0581386,2569390
India,MiscCrop_TaptiR_IRR_lo,0.0581386,1712930
India,MiscCrop_TaptiR_RFD_hi,0.247273,3025050
India,MiscCrop_TaptiR_RFD_lo,0.247273,2016700
India,NutsSeedsTree_BengalBay_IRR_hi,0,0
India,NutsSeedsTree_BengalBay_IRR_lo,0,0
India,NutsSeedsTree_BengalBay_RFD_hi,6.67E-04,1.51E+08
India,NutsSeedsTree_BengalBay_RFD_lo,6.67E-04,1.01E+08
India,NutsSeedsTree_BengalW_IRR_hi,0.0026467,2.31E+07
India,NutsSeedsTree_BengalW_IRR_lo,0.0026467,1.54E+07
India,NutsSeedsTree_BengalW_RFD_hi,0.0755861,2.39E+07
India,NutsSeedsTree_BengalW_RFD_lo,0.0755861,1.59E+07
India,NutsSeedsTree_BrahmaniR_IRR_hi,0.0306708,1.37E+07
India,NutsSeedsTree_BrahmaniR_IRR_lo,0.0306708,9166400
India,NutsSeedsTree_BrahmaniR_RFD_hi,0.125395,1.45E+07
India,NutsSeedsTree_BrahmaniR_RFD_lo,0.125395,9662460
India,NutsSeedsTree_CauveryR_IRR_hi,0.0467452,1.61E+07
India,NutsSeedsTree_CauveryR_IRR_lo,0.0467452,1.07E+07
India,NutsSeedsTree_CauveryR_RFD_hi,0.36801,1.72E+07
India,NutsSeedsTree_CauveryR_RFD_lo,0.36801,1.14E+07
India,NutsSeedsTree_GangesR_IRR_hi,0.185795,2.37E+07
India,NutsSeedsTree_GangesR_IRR_lo,0.185795,1.58E+07
India,NutsSeedsTree_GangesR_RFD_hi,0.418524,2.45E+07
India,NutsSeedsTree_GangesR_RFD_lo,0.418524,1.63E+07
India,NutsSeedsTree_GodavariR_IRR_hi,0.349382,1.32E+07
India,NutsSeedsTree_GodavariR_IRR_lo,0.349382,8820210
India,NutsSeedsTree_GodavariR_RFD_hi,0.619546,1.48E+07
India,NutsSeedsTree_GodavariR_RFD_lo,0.619546,9844660
India,NutsSeedsTree_IndCstE_IRR_hi,0.0520585,9597250
India,NutsSeedsTree_IndCstE_IRR_lo,0.0520585,6398170
India,NutsSeedsTree_IndCstE_RFD_hi,0.201971,1.05E+07
India,NutsSeedsTree_IndCstE_RFD_lo,0.201971,6992180
India,NutsSeedsTree_IndCstNE_IRR_hi,0.0206744,1.47E+07
India,NutsSeedsTree_IndCstNE_IRR_lo,0.0206744,9828630
India,NutsSeedsTree_IndCstNE_RFD_hi,0.0509396,1.58E+07
India,NutsSeedsTree_IndCstNE_RFD_lo,0.0509396,1.06E+07
India,NutsSeedsTree_IndCstS_IRR_hi,0.0115768,3.71E+07
India,NutsSeedsTree_IndCstS_IRR_lo,0.0115768,2.47E+07
India,NutsSeedsTree_IndCstS_RFD_hi,0.248529,3.94E+07
India,NutsSeedsTree_IndCstS_RFD_lo,0.248529,2.63E+07
India,NutsSeedsTree_IndCstW_IRR_hi,0.00827,3.41E+07
India,NutsSeedsTree_IndCstW_IRR_lo,0.00827,2.27E+07
India,NutsSeedsTree_IndCstW_RFD_hi,0.286405,3.55E+07
India,NutsSeedsTree_IndCstW_RFD_lo,0.286405,2.37E+07
India,NutsSeedsTree_IndusR_IRR_hi,6.05E-04,2.95E+07
India,NutsSeedsTree_IndusR_IRR_lo,6.05E-04,1.97E+07
India,NutsSeedsTree_IndusR_RFD_hi,0.0020863,3.17E+07
India,NutsSeedsTree_IndusR_RFD_lo,0.0020863,2.11E+07
India,NutsSeedsTree_IrrawaddyR_IRR_hi,1.67E-05,5.72E+07
India,NutsSeedsTree_IrrawaddyR_IRR_lo,1.67E-05,3.84E+07
India,NutsSeedsTree_IrrawaddyR_RFD_hi,2.81E-04,5.83E+07
India,NutsSeedsTree_IrrawaddyR_RFD_lo,2.81E-04,3.89E+07
